Time x_x x_y x_z v_x v_y 
1.04573 0.983221 0.0398511 0.25 2.31089 2.35887
1.04587 0.983529 0.0401656 0.25 2.31086 2.35496
1.046 0.983837 0.0404796 0.25 2.31081 2.35102
1.04613 0.984145 0.040793 0.25 2.31073 2.34706
1.04627 0.984453 0.041106 0.25 2.31062 2.34308
1.0464 0.984761 0.0414184 0.25 2.31049 2.33907
1.04653 0.985069 0.0417303 0.25 2.31034 2.33504
1.04667 0.985377 0.0420416 0.25 2.31016 2.33099
1.0468 0.985685 0.0423524 0.25 2.30995 2.32692
1.04693 0.985993 0.0426627 0.25 2.30972 2.32282
1.04707 0.986301 0.0429724 0.25 2.30946 2.3187
1.0472 0.986609 0.0432815 0.25 2.30918 2.31456
1.04733 0.986917 0.0435901 0.25 2.30887 2.31039
1.04747 0.987225 0.0438982 0.25 2.30854 2.30621
1.0476 0.987533 0.0442057 0.25 2.30818 2.302
1.04773 0.987841 0.0445126 0.25 2.3078 2.29776
1.04787 0.988148 0.044819 0.25 2.30739 2.29351
1.048 0.988456 0.0451248 0.25 2.30696 2.28923
1.04813 0.988763 0.04543 0.25 2.3065 2.28494
1.04827 0.989071 0.0457347 0.25 2.30602 2.28062
1.0484 0.989378 0.0460388 0.25 2.30551 2.27628
1.04853 0.989686 0.0463423 0.25 2.30498 2.27191
1.04867 0.989993 0.0466452 0.25 2.30442 2.26753
1.0488 0.9903 0.0469475 0.25 2.30384 2.26312
1.04893 0.990608 0.0472493 0.25 2.30323 2.2587
1.04907 0.990915 0.0475504 0.25 2.3026 2.25425
1.0492 0.991222 0.047851 0.25 2.30194 2.24978
1.04933 0.991529 0.048151 0.25 2.30126 2.24529
1.04947 0.991835 0.0484503 0.25 2.30055 2.24078
1.0496 0.992142 0.0487491 0.25 2.29982 2.23624
1.04973 0.992449 0.0490473 0.25 2.29906 2.23169
1.04987 0.992755 0.0493448 0.25 2.29828 2.22712
1.05 0.993062 0.0496418 0.25 2.29748 2.22253
1.05013 0.993368 0.0499381 0.25 2.29665 2.21791
1.05027 0.993674 0.0502338 0.25 2.29579 2.21328
1.0504 0.993981 0.0505289 0.25 2.29491 2.20862
1.05053 0.994287 0.0508234 0.25 2.29401 2.20395
1.05067 0.994592 0.0511173 0.25 2.29308 2.19926
1.0508 0.994898 0.0514105 0.25 2.29213 2.19454
1.05093 0.995204 0.0517031 0.25 2.29115 2.18981
1.05107 0.995509 0.0519951 0.25 2.29015 2.18506
1.0512 0.995815 0.0522864 0.25 2.28913 2.18029
1.05133 0.99612 0.0525771 0.25 2.28808 2.17549
1.05147 0.996425 0.0528672 0.25 2.287 2.17068
1.0516 0.99673 0.0531566 0.25 2.28591 2.16585
1.05173 0.997035 0.0534454 0.25 2.28478 2.161
1.05187 0.997339 0.0537336 0.25 2.28364 2.15614
1.052 0.997644 0.054021 0.25 2.28247 2.15125
1.05213 0.997948 0.0543079 0.25 2.28128 2.14635
1.05227 0.998252 0.054594 0.25 2.28006 2.14142
1.0524 0.998556 0.0548796 0.25 2.27882 2.13648
1.05253 0.99886 0.0551644 0.25 2.27756 2.13152
1.05267 0.999164 0.0554486 0.25 2.27627 2.12654
1.0528 0.999467 0.0557322 0.25 2.27496 2.12155
1.05293 0.999771 0.0560151 0.25 2.27362 2.11653
1.05307 1.00007 0.0562973 0.25 2.27226 2.1115
1.0532 1.00038 0.0565788 0.25 2.27088 2.10645
1.05333 1.00068 0.0568596 0.25 2.26947 2.10138
1.05347 1.00098 0.0571398 0.25 2.26804 2.0963
1.0536 1.00128 0.0574193 0.25 2.26659 2.09119
1.05373 1.00159 0.0576982 0.25 2.26512 2.08607
1.05387 1.00189 0.0579763 0.25 2.26362 2.08094
1.054 1.00219 0.0582538 0.25 2.2621 2.07578
1.05413 1.00249 0.0585305 0.25 2.26055 2.07061
1.05427 1.00279 0.0588066 0.25 2.25899 2.06542
1.0544 1.00309 0.059082 0.25 2.25739 2.06022
1.05453 1.0034 0.0593567 0.25 2.25578 2.055
1.05467 1.0037 0.0596307 0.25 2.25414 2.04976
1.0548 1.004 0.059904 0.25 2.25249 2.04451
1.05493 1.0043 0.0601766 0.25 2.2508 2.03923
1.05507 1.0046 0.0604485 0.25 2.2491 2.03395
1.0552 1.0049 0.0607197 0.25 2.24737 2.02865
1.05533 1.0052 0.0609902 0.25 2.24562 2.02333
1.05547 1.0055 0.06126 0.25 2.24385 2.01799
1.0556 1.0058 0.061529 0.25 2.24206 2.01264
1.05573 1.00609 0.0617974 0.25 2.24024 2.00728
1.05587 1.00639 0.062065 0.25 2.2384 2.0019
1.056 1.00669 0.0623319 0.25 2.23654 1.9965
1.05613 1.00699 0.0625981 0.25 2.23466 1.99109
1.05627 1.00729 0.0628636 0.25 2.23276 1.98566
1.0564 1.00759 0.0631284 0.25 2.23083 1.98022
1.05653 1.00788 0.0633924 0.25 2.22888 1.97477
1.05667 1.00818 0.0636557 0.25 2.22691 1.96929
1.0568 1.00848 0.0639183 0.25 2.22492 1.96381
1.05693 1.00877 0.0641801 0.25 2.2229 1.95831
1.05707 1.00907 0.0644412 0.25 2.22087 1.95279
1.0572 1.00937 0.0647016 0.25 2.21881 1.94726
1.05733 1.00966 0.0649612 0.25 2.21673 1.94172
1.05747 1.00996 0.0652201 0.25 2.21463 1.93616
1.0576 1.01025 0.0654783 0.25 2.21251 1.93059
1.05773 1.01055 0.0657357 0.25 2.21037 1.92501
1.05787 1.01084 0.0659924 0.25 2.2082 1.91941
1.058 1.01114 0.0662483 0.25 2.20602 1.91379
1.05813 1.01143 0.0665035 0.25 2.20381 1.90817
1.05827 1.01173 0.0667579 0.25 2.20159 1.90253
1.0584 1.01202 0.0670115 0.25 2.19934 1.89688
1.05853 1.01231 0.0672645 0.25 2.19707 1.89121
1.05867 1.0126 0.0675166 0.25 2.19478 1.88553
1.0588 1.0129 0.067768 0.25 2.19247 1.87984
1.05893 1.01319 0.0680187 0.25 2.19014 1.87413
1.05907 1.01348 0.0682686 0.25 2.18779 1.86842
1.0592 1.01377 0.0685177 0.25 2.18542 1.86269
1.05933 1.01406 0.068766 0.25 2.18302 1.85694
1.05947 1.01436 0.0690136 0.25 2.18061 1.85119
1.0596 1.01465 0.0692605 0.25 2.17818 1.84542
1.05973 1.01494 0.0695065 0.25 2.17573 1.83964
1.05987 1.01523 0.0697518 0.25 2.17325 1.83385
1.06 1.01552 0.0699963 0.25 2.17076 1.82805
1.06013 1.01581 0.07024 0.25 2.16825 1.82223
1.06027 1.0161 0.070483 0.25 2.16571 1.8164
1.0604 1.01638 0.0707252 0.25 2.16316 1.81056
1.06053 1.01667 0.0709666 0.25 2.16059 1.80471
1.06067 1.01696 0.0712072 0.25 2.158 1.79885
1.0608 1.01725 0.0714471 0.25 2.15539 1.79298
1.06093 1.01754 0.0716861 0.25 2.15275 1.78709
1.06107 1.01782 0.0719244 0.25 2.1501 1.7812
1.0612 1.01811 0.0721619 0.25 2.14743 1.77529
1.06133 1.0184 0.0723986 0.25 2.14474 1.76937
1.06147 1.01868 0.0726345 0.25 2.14204 1.76345
1.0616 1.01897 0.0728697 0.25 2.13931 1.75751
1.06173 1.01925 0.073104 0.25 2.13656 1.75156
1.06187 1.01954 0.0733375 0.25 2.1338 1.7456
1.062 1.01982 0.0735703 0.25 2.13101 1.73963
1.06213 1.02011 0.0738022 0.25 2.12821 1.73365
1.06227 1.02039 0.0740334 0.25 2.12539 1.72766
1.0624 1.02067 0.0742637 0.25 2.12255 1.72165
1.06253 1.02096 0.0744933 0.25 2.11969 1.71564
1.06267 1.02124 0.0747221 0.25 2.11681 1.70962
1.0628 1.02152 0.07495 0.25 2.11391 1.70359
1.06293 1.0218 0.0751771 0.25 2.111 1.69755
1.06307 1.02208 0.0754035 0.25 2.10807 1.6915
1.0632 1.02237 0.075629 0.25 2.10511 1.68544
1.06333 1.02265 0.0758537 0.25 2.10215 1.67938
1.06347 1.02293 0.0760777 0.25 2.09916 1.6733
1.0636 1.02321 0.0763008 0.25 2.09615 1.66721
1.06373 1.02349 0.0765231 0.25 2.09313 1.66112
1.06387 1.02377 0.0767445 0.25 2.09009 1.65501
1.064 1.02404 0.0769652 0.25 2.08703 1.6489
1.06413 1.02432 0.0771851 0.25 2.08395 1.64278
1.06427 1.0246 0.0774041 0.25 2.08086 1.63664
1.0644 1.02488 0.0776223 0.25 2.07775 1.6305
1.06453 1.02515 0.0778397 0.25 2.07462 1.62436
1.06467 1.02543 0.0780563 0.25 2.07147 1.6182
1.0648 1.02571 0.0782721 0.25 2.06831 1.61204
1.06493 1.02598 0.078487 0.25 2.06513 1.60586
1.06507 1.02626 0.0787011 0.25 2.06193 1.59968
1.0652 1.02653 0.0789144 0.25 2.05872 1.59349
1.06533 1.02681 0.0791269 0.25 2.05549 1.5873
1.06547 1.02708 0.0793385 0.25 2.05224 1.58109
1.0656 1.02736 0.0795493 0.25 2.04897 1.57488
1.06573 1.02763 0.0797593 0.25 2.04569 1.56866
1.06587 1.0279 0.0799685 0.25 2.04239 1.56244
1.066 1.02817 0.0801768 0.25 2.03908 1.5562
1.06613 1.02845 0.0803843 0.25 2.03575 1.54996
1.06627 1.02872 0.0805909 0.25 2.0324 1.54371
1.0664 1.02899 0.0807968 0.25 2.02903 1.53745
1.06653 1.02926 0.0810018 0.25 2.02565 1.53119
1.06667 1.02953 0.0812059 0.25 2.02226 1.52492
1.0668 1.0298 0.0814093 0.25 2.01884 1.51864
1.06693 1.03007 0.0816117 0.25 2.01541 1.51236
1.06707 1.03034 0.0818134 0.25 2.01197 1.50607
1.0672 1.0306 0.0820142 0.25 2.00851 1.49977
1.06733 1.03087 0.0822142 0.25 2.00503 1.49347
1.06747 1.03114 0.0824133 0.25 2.00154 1.48716
1.0676 1.03141 0.0826116 0.25 1.99803 1.48084
1.06773 1.03167 0.082809 0.25 1.99451 1.47452
1.06787 1.03194 0.0830056 0.25 1.99097 1.46819
1.068 1.0322 0.0832014 0.25 1.98741 1.46186
1.06813 1.03247 0.0833963 0.25 1.98384 1.45552
1.06827 1.03273 0.0835904 0.25 1.98026 1.44917
1.0684 1.033 0.0837836 0.25 1.97666 1.44282
1.06853 1.03326 0.083976 0.25 1.97304 1.43646
1.06867 1.03352 0.0841675 0.25 1.96941 1.4301
1.0688 1.03379 0.0843582 0.25 1.96577 1.42373
1.06893 1.03405 0.084548 0.25 1.96211 1.41736
1.06907 1.03431 0.084737 0.25 1.95843 1.41098
1.0692 1.03457 0.0849251 0.25 1.95474 1.40459
1.06933 1.03483 0.0851124 0.25 1.95104 1.3982
1.06947 1.03509 0.0852988 0.25 1.94732 1.39181
1.0696 1.03535 0.0854844 0.25 1.94358 1.38541
1.06973 1.03561 0.0856691 0.25 1.93984 1.379
1.06987 1.03587 0.085853 0.25 1.93607 1.37259
1.07 1.03613 0.086036 0.25 1.9323 1.36618
1.07013 1.03639 0.0862182 0.25 1.9285 1.35976
1.07027 1.03664 0.0863995 0.25 1.9247 1.35333
1.0704 1.0369 0.0865799 0.25 1.92088 1.3469
1.07053 1.03716 0.0867595 0.25 1.91705 1.34047
1.07067 1.03741 0.0869382 0.25 1.9132 1.33403
1.0708 1.03767 0.0871161 0.25 1.90934 1.32759
1.07093 1.03792 0.0872931 0.25 1.90546 1.32114
1.07107 1.03818 0.0874693 0.25 1.90157 1.31469
1.0712 1.03843 0.0876445 0.25 1.89767 1.30824
1.07133 1.03868 0.087819 0.25 1.89376 1.30178
1.07147 1.03893 0.0879925 0.25 1.88983 1.29531
1.0716 1.03919 0.0881653 0.25 1.88588 1.28885
1.07173 1.03944 0.0883371 0.25 1.88193 1.28238
1.07187 1.03969 0.0885081 0.25 1.87796 1.2759
1.072 1.03994 0.0886782 0.25 1.87398 1.26943
1.07213 1.04019 0.0888475 0.25 1.86998 1.26294
1.07227 1.04044 0.0890159 0.25 1.86597 1.25646
1.0724 1.04069 0.0891834 0.25 1.86195 1.24997
1.07253 1.04094 0.08935 0.25 1.85791 1.24348
1.07267 1.04118 0.0895158 0.25 1.85387 1.23698
1.0728 1.04143 0.0896808 0.25 1.8498 1.23049
1.07293 1.04168 0.0898448 0.25 1.84573 1.22398
1.07307 1.04192 0.090008 0.25 1.84165 1.21748
1.0732 1.04217 0.0901704 0.25 1.83755 1.21097
1.07333 1.04241 0.0903318 0.25 1.83344 1.20446
1.07347 1.04266 0.0904924 0.25 1.82931 1.19795
1.0736 1.0429 0.0906522 0.25 1.82518 1.19143
1.07373 1.04315 0.090811 0.25 1.82103 1.18491
1.07387 1.04339 0.090969 0.25 1.81687 1.17839
1.074 1.04363 0.0911261 0.25 1.81269 1.17187
1.07413 1.04387 0.0912824 0.25 1.80851 1.16534
1.07427 1.04411 0.0914377 0.25 1.80431 1.15881
1.0744 1.04435 0.0915923 0.25 1.8001 1.15228
1.07453 1.04459 0.0917459 0.25 1.79588 1.14574
1.07467 1.04483 0.0918987 0.25 1.79165 1.13921
1.0748 1.04507 0.0920506 0.25 1.7874 1.13267
1.07493 1.04531 0.0922016 0.25 1.78315 1.12613
1.07507 1.04555 0.0923517 0.25 1.77888 1.11958
1.0752 1.04579 0.092501 0.25 1.7746 1.11304
1.07533 1.04602 0.0926494 0.25 1.77031 1.10649
1.07547 1.04626 0.0927969 0.25 1.766 1.09994
1.0756 1.04649 0.0929436 0.25 1.76169 1.09339
1.07573 1.04673 0.0930894 0.25 1.75737 1.08684
1.07587 1.04696 0.0932343 0.25 1.75303 1.08029
1.076 1.0472 0.0933783 0.25 1.74868 1.07373
1.07613 1.04743 0.0935215 0.25 1.74432 1.06717
1.07627 1.04766 0.0936638 0.25 1.73995 1.06061
1.0764 1.04789 0.0938052 0.25 1.73557 1.05405
1.07653 1.04813 0.0939457 0.25 1.73118 1.04749
1.07667 1.04836 0.0940854 0.25 1.72677 1.04093
1.0768 1.04859 0.0942242 0.25 1.72236 1.03436
1.07693 1.04882 0.0943621 0.25 1.71794 1.02779
1.07707 1.04905 0.0944992 0.25 1.7135 1.02123
1.0772 1.04927 0.0946353 0.25 1.70905 1.01466
1.07733 1.0495 0.0947706 0.25 1.7046 1.00809
1.07747 1.04973 0.094905 0.25 1.70013 1.00152
1.0776 1.04996 0.0950386 0.25 1.69565 0.994946
1.07773 1.05018 0.0951712 0.25 1.69116 0.988373
1.07787 1.05041 0.095303 0.25 1.68666 0.9818
1.078 1.05063 0.0954339 0.25 1.68216 0.975225
1.07813 1.05086 0.0955639 0.25 1.67764 0.96865
1.07827 1.05108 0.0956931 0.25 1.67311 0.962074
1.0784 1.0513 0.0958214 0.25 1.66857 0.955498
1.07853 1.05153 0.0959488 0.25 1.66402 0.94892
1.07867 1.05175 0.0960753 0.25 1.65946 0.942342
1.0788 1.05197 0.0962009 0.25 1.65489 0.935764
1.07893 1.05219 0.0963257 0.25 1.65031 0.929185
1.07907 1.05241 0.0964496 0.25 1.64572 0.922606
1.0792 1.05263 0.0965726 0.25 1.64112 0.916026
1.07933 1.05285 0.0966947 0.25 1.63651 0.909446
1.07947 1.05307 0.096816 0.25 1.63189 0.902866
1.0796 1.05328 0.0969364 0.25 1.62727 0.896286
1.07973 1.0535 0.0970559 0.25 1.62263 0.889705
1.07987 1.05372 0.0971745 0.25 1.61798 0.883124
1.08 1.05393 0.0972923 0.25 1.61332 0.876544
1.08013 1.05415 0.0974091 0.25 1.60866 0.869963
1.08027 1.05436 0.0975251 0.25 1.60398 0.863382
1.0804 1.05458 0.0976402 0.25 1.5993 0.856801
1.08053 1.05479 0.0977545 0.25 1.5946 0.85022
1.08067 1.055 0.0978679 0.25 1.5899 0.84364
1.0808 1.05521 0.0979803 0.25 1.58519 0.83706
1.08093 1.05542 0.0980919 0.25 1.58047 0.83048
1.08107 1.05564 0.0982027 0.25 1.57574 0.8239
1.0812 1.05585 0.0983125 0.25 1.571 0.81732
1.08133 1.05606 0.0984215 0.25 1.56625 0.810741
1.08147 1.05626 0.0985296 0.25 1.56149 0.804163
1.0816 1.05647 0.0986368 0.25 1.55673 0.797584
1.08173 1.05668 0.0987432 0.25 1.55195 0.791007
1.08187 1.05689 0.0988486 0.25 1.54717 0.78443
1.082 1.05709 0.0989532 0.25 1.54238 0.777853
1.08213 1.0573 0.0990569 0.25 1.53758 0.771277
1.08227 1.0575 0.0991598 0.25 1.53277 0.764702
1.0824 1.05771 0.0992617 0.25 1.52795 0.758127
1.08253 1.05791 0.0993628 0.25 1.52313 0.751554
1.08267 1.05811 0.099463 0.25 1.51829 0.744981
1.0828 1.05832 0.0995624 0.25 1.51345 0.738409
1.08293 1.05852 0.0996608 0.25 1.5086 0.731838
1.08307 1.05872 0.0997584 0.25 1.50374 0.725267
1.0832 1.05892 0.0998551 0.25 1.49887 0.718698
1.08333 1.05912 0.0999509 0.25 1.494 0.71213
1.08347 1.05932 0.100046 0.25 1.48911 0.705562
1.0836 1.05952 0.10014 0.25 1.48422 0.698996
1.08373 1.05972 0.100233 0.25 1.47932 0.692431
1.08387 1.05991 0.100325 0.25 1.47442 0.685867
1.084 1.06011 0.100417 0.25 1.4695 0.679305
1.08413 1.06031 0.100507 0.25 1.46458 0.672743
1.08427 1.0605 0.100597 0.25 1.45965 0.666183
1.0844 1.0607 0.100686 0.25 1.45471 0.659624
1.08453 1.06089 0.100774 0.25 1.44976 0.653066
1.08467 1.06108 0.100861 0.25 1.44481 0.64651
1.0848 1.06128 0.100947 0.25 1.43984 0.639955
1.08493 1.06147 0.101033 0.25 1.43488 0.633402
1.08507 1.06166 0.101117 0.25 1.4299 0.62685
1.0852 1.06185 0.101201 0.25 1.42491 0.6203
1.08533 1.06204 0.101283 0.25 1.41992 0.613751
1.08547 1.06223 0.101365 0.25 1.41492 0.607204
1.0856 1.06242 0.101446 0.25 1.40992 0.600658
1.08573 1.06261 0.101526 0.25 1.4049 0.594115
1.08587 1.06279 0.101605 0.25 1.39988 0.587572
1.086 1.06298 0.101684 0.25 1.39485 0.581032
1.08613 1.06317 0.101761 0.25 1.38982 0.574493
1.08627 1.06335 0.101838 0.25 1.38477 0.567956
1.0864 1.06354 0.101914 0.25 1.37972 0.561421
1.08653 1.06372 0.101988 0.25 1.37467 0.554888
1.08667 1.0639 0.102062 0.25 1.3696 0.548357
1.0868 1.06409 0.102136 0.25 1.36453 0.541827
1.08693 1.06427 0.102208 0.25 1.35946 0.5353
1.08707 1.06445 0.102279 0.25 1.35437 0.528774
1.0872 1.06463 0.10235 0.25 1.34928 0.522251
1.08733 1.06481 0.102419 0.25 1.34418 0.515729
1.08747 1.06499 0.102488 0.25 1.33908 0.50921
1.0876 1.06517 0.102556 0.25 1.33396 0.502692
1.08773 1.06534 0.102623 0.25 1.32885 0.496177
1.08787 1.06552 0.102689 0.25 1.32372 0.489664
1.088 1.0657 0.102754 0.25 1.31859 0.483154
1.08813 1.06587 0.102819 0.25 1.31345 0.476645
1.08827 1.06605 0.102882 0.25 1.30831 0.470139
1.0884 1.06622 0.102945 0.25 1.30316 0.463635
1.08853 1.0664 0.103007 0.25 1.298 0.457133
1.08867 1.06657 0.103068 0.25 1.29283 0.450634
1.0888 1.06674 0.103128 0.25 1.28766 0.444137
1.08893 1.06691 0.103187 0.25 1.28249 0.437642
1.08907 1.06709 0.103245 0.25 1.2773 0.43115
1.0892 1.06726 0.103303 0.25 1.27212 0.42466
1.08933 1.06743 0.10336 0.25 1.26692 0.418173
1.08947 1.06759 0.103415 0.25 1.26172 0.411688
1.0896 1.06776 0.10347 0.25 1.25651 0.405206
1.08973 1.06793 0.103524 0.25 1.2513 0.398726
1.08987 1.0681 0.103577 0.25 1.24608 0.392249
1.09 1.06826 0.10363 0.25 1.24085 0.385775
1.09013 1.06843 0.103681 0.25 1.23562 0.379303
1.09027 1.06859 0.103732 0.25 1.23038 0.372834
1.0904 1.06876 0.103781 0.25 1.22514 0.366367
1.09053 1.06892 0.10383 0.25 1.21989 0.359903
1.09067 1.06908 0.103878 0.25 1.21464 0.353442
1.0908 1.06925 0.103925 0.25 1.20937 0.346984
1.09093 1.06941 0.103972 0.25 1.20411 0.340528
1.09107 1.06957 0.104017 0.25 1.19884 0.334076
1.0912 1.06973 0.104062 0.25 1.19356 0.327626
1.09133 1.06989 0.104105 0.25 1.18827 0.321179
1.09147 1.07004 0.104148 0.25 1.18298 0.314735
1.0916 1.0702 0.10419 0.25 1.17769 0.308294
1.09173 1.07036 0.104231 0.25 1.17239 0.301855
1.09187 1.07052 0.104271 0.25 1.16708 0.29542
1.092 1.07067 0.104311 0.25 1.16177 0.288988
1.09213 1.07083 0.104349 0.25 1.15645 0.282558
1.09227 1.07098 0.104387 0.25 1.15113 0.276132
1.0924 1.07113 0.104424 0.25 1.1458 0.269709
1.09253 1.07129 0.10446 0.25 1.14047 0.263289
1.09267 1.07144 0.104495 0.25 1.13513 0.256871
1.0928 1.07159 0.104529 0.25 1.12979 0.250457
1.09293 1.07174 0.104563 0.25 1.12444 0.244047
1.09307 1.07189 0.104595 0.25 1.11909 0.237639
1.0932 1.07204 0.104627 0.25 1.11373 0.231234
1.09333 1.07219 0.104658 0.25 1.10836 0.224833
1.09347 1.07234 0.104688 0.25 1.10299 0.218435
1.0936 1.07248 0.104717 0.25 1.09762 0.21204
1.09373 1.07263 0.104745 0.25 1.09224 0.205649
1.09387 1.07278 0.104772 0.25 1.08685 0.19926
1.094 1.07292 0.104799 0.25 1.08146 0.192875
1.09413 1.07306 0.104825 0.25 1.07607 0.186494
1.09427 1.07321 0.10485 0.25 1.07067 0.180115
1.0944 1.07335 0.104874 0.25 1.06527 0.17374
1.09453 1.07349 0.104897 0.25 1.05986 0.167369
1.09467 1.07363 0.104919 0.25 1.05444 0.161001
1.0948 1.07377 0.104941 0.25 1.04902 0.154636
1.09493 1.07391 0.104961 0.25 1.0436 0.148275
1.09507 1.07405 0.104981 0.25 1.03817 0.141917
1.0952 1.07419 0.105 0.25 1.03274 0.135562
1.09533 1.07433 0.105018 0.25 1.0273 0.129212
1.09547 1.07447 0.105035 0.25 1.02186 0.122864
1.0956 1.0746 0.105052 0.25 1.01641 0.11652
1.09573 1.07474 0.105067 0.25 1.01096 0.11018
1.09587 1.07487 0.105082 0.25 1.0055 0.103844
1.096 1.07501 0.105096 0.25 1.00004 0.0975106
1.09613 1.07514 0.105109 0.25 0.994577 0.0911812
1.09627 1.07527 0.105121 0.25 0.989107 0.0848554
1.0964 1.07541 0.105132 0.25 0.983632 0.0785333
1.09653 1.07554 0.105143 0.25 0.978154 0.0722149
1.09667 1.07567 0.105152 0.25 0.972671 0.0659001
1.0968 1.0758 0.105161 0.25 0.967183 0.0595891
1.09693 1.07593 0.105169 0.25 0.961691 0.0532818
1.09707 1.07605 0.105176 0.25 0.956195 0.0469782
1.0972 1.07618 0.105182 0.25 0.950695 0.0406784
1.09733 1.07631 0.105188 0.25 0.94519 0.0343824
1.09747 1.07643 0.105192 0.25 0.939681 0.0280902
1.0976 1.07656 0.105196 0.25 0.934168 0.0218018
1.09773 1.07668 0.105199 0.25 0.928651 0.0155172
1.09787 1.07681 0.105201 0.25 0.923129 0.0092365
1.098 1.07693 0.105202 0.25 0.917603 0.00295965
1.09813 1.07705 0.105203 0.25 0.912074 -0.00331332
1.09827 1.07717 0.105202 0.25 0.90654 -0.0095824
1.0984 1.0773 0.105201 0.25 0.901002 -0.0158475
1.09853 1.07742 0.105199 0.25 0.89546 -0.0221088
1.09867 1.07754 0.105196 0.25 0.889914 -0.028366
1.0988 1.07765 0.105192 0.25 0.884365 -0.0346193
1.09893 1.07777 0.105187 0.25 0.878811 -0.0408687
1.09907 1.07789 0.105182 0.25 0.873253 -0.047114
1.0992 1.07801 0.105176 0.25 0.867692 -0.0533553
1.09933 1.07812 0.105169 0.25 0.862126 -0.0595925
1.09947 1.07824 0.105161 0.25 0.856557 -0.0658258
1.0996 1.07835 0.105152 0.25 0.850984 -0.0720549
1.09973 1.07846 0.105142 0.25 0.845407 -0.07828
1.09987 1.07858 0.105132 0.25 0.839826 -0.084501
1.1 1.07869 0.105121 0.25 0.834242 -0.0907179
1.10013 1.0788 0.105108 0.25 0.828654 -0.0969306
1.10027 1.07891 0.105096 0.25 0.823062 -0.103139
1.1004 1.07902 0.105082 0.25 0.817467 -0.109344
1.10053 1.07913 0.105067 0.25 0.811867 -0.115544
1.10067 1.07924 0.105052 0.25 0.806265 -0.12174
1.1008 1.07934 0.105036 0.25 0.800658 -0.127932
1.10093 1.07945 0.105019 0.25 0.795048 -0.134119
1.10107 1.07956 0.105001 0.25 0.789435 -0.140303
1.1012 1.07966 0.104982 0.25 0.783818 -0.146482
1.10133 1.07977 0.104962 0.25 0.778197 -0.152657
1.10147 1.07987 0.104942 0.25 0.772573 -0.158828
1.1016 1.07997 0.104921 0.25 0.766946 -0.164994
1.10173 1.08008 0.104899 0.25 0.761315 -0.171156
1.10187 1.08018 0.104876 0.25 0.755681 -0.177314
1.102 1.08028 0.104852 0.25 0.750043 -0.183467
1.10213 1.08038 0.104828 0.25 0.744402 -0.189616
1.10227 1.08048 0.104803 0.25 0.738757 -0.195761
1.1024 1.08058 0.104777 0.25 0.73311 -0.201901
1.10253 1.08067 0.10475 0.25 0.727459 -0.208037
1.10267 1.08077 0.104722 0.25 0.721804 -0.214168
1.1028 1.08087 0.104693 0.25 0.716147 -0.220295
1.10293 1.08096 0.104664 0.25 0.710486 -0.226418
1.10307 1.08106 0.104634 0.25 0.704822 -0.232536
1.1032 1.08115 0.104603 0.25 0.699155 -0.238649
1.10333 1.08124 0.104571 0.25 0.693484 -0.244758
1.10347 1.08134 0.104538 0.25 0.687811 -0.250863
1.1036 1.08143 0.104505 0.25 0.682134 -0.256963
1.10373 1.08152 0.104471 0.25 0.676455 -0.263059
1.10387 1.08161 0.104436 0.25 0.670772 -0.26915
1.104 1.0817 0.1044 0.25 0.665086 -0.275236
1.10413 1.08179 0.104363 0.25 0.659397 -0.281318
1.10427 1.08188 0.104325 0.25 0.653705 -0.287395
1.1044 1.08196 0.104287 0.25 0.64801 -0.293468
1.10453 1.08205 0.104248 0.25 0.642312 -0.299536
1.10467 1.08213 0.104208 0.25 0.636612 -0.3056
1.1048 1.08222 0.104167 0.25 0.630908 -0.311658
1.10493 1.0823 0.104126 0.25 0.625201 -0.317713
1.10507 1.08239 0.104083 0.25 0.619492 -0.323762
1.1052 1.08247 0.10404 0.25 0.613779 -0.329807
1.10533 1.08255 0.103996 0.25 0.608064 -0.335847
1.10547 1.08263 0.103951 0.25 0.602346 -0.341882
1.1056 1.08271 0.103906 0.25 0.596625 -0.347913
1.10573 1.08279 0.103859 0.25 0.590901 -0.353939
1.10587 1.08287 0.103812 0.25 0.585175 -0.35996
1.106 1.08295 0.103764 0.25 0.579446 -0.365976
1.10613 1.08303 0.103716 0.25 0.573714 -0.371988
1.10627 1.0831 0.103666 0.25 0.567979 -0.377995
1.1064 1.08318 0.103616 0.25 0.562242 -0.383997
1.10653 1.08325 0.103564 0.25 0.556502 -0.389994
1.10667 1.08333 0.103512 0.25 0.550759 -0.395986
1.1068 1.0834 0.10346 0.25 0.545014 -0.401974
1.10693 1.08347 0.103406 0.25 0.539266 -0.407956
1.10707 1.08355 0.103352 0.25 0.533516 -0.413934
1.1072 1.08362 0.103296 0.25 0.527763 -0.419907
1.10733 1.08369 0.10324 0.25 0.522008 -0.425875
1.10747 1.08376 0.103184 0.25 0.51625 -0.431838
1.1076 1.08383 0.103126 0.25 0.510489 -0.437796
1.10773 1.08389 0.103068 0.25 0.504726 -0.443749
1.10787 1.08396 0.103008 0.25 0.498961 -0.449697
1.108 1.08403 0.102948 0.25 0.493193 -0.45564
1.10813 1.08409 0.102888 0.25 0.487422 -0.461578
1.10827 1.08416 0.102826 0.25 0.48165 -0.467511
1.1084 1.08422 0.102764 0.25 0.475875 -0.473439
